id_transaccion,id_cliente,monto,fecha,id_tienda,Customer_ID,edad,ingresos,ciudad,segmento_cliente,pca_1,pca_2
2442,CUST-1664,130.48,2025-01-13,Tienda_5,CUST-1664,52,43522.36930994509,CDMX,Estandar,0.26522172726525645,-0.7481949550915455
2443,CUST-1203,212.2,2025-12-01,Tienda_8,CUST-1203,53,25295.461980298587,Monterrey,Estandar,-0.1900414992601977,0.10144927856471792
2444,CUST-1205,297.78,2025-06-15,Tienda_4,CUST-1205,50,30637.37385375691,CDMX,Estandar,-0.051725799361562436,0.5531366343244768
2445,CUST-1158,277.84,2025-09-29,Tienda_9,CUST-1158,33,42509.47393810876,CDMX,Estandar,-0.5015199793039149,0.11584632297122227
2446,CUST-1151,253.23,2025-07-24,Tienda_1,CUST-1151,56,48455.639110119766,Monterrey,Estandar,0.7730506687815023,-0.0024280622640449885
2447,CUST-1153,61.28,2025-03-06,Tienda_1,CUST-1153,23,71711.30211186508,CDMX,Estandar,-0.28237447455166415,-1.858793852275628
2448,CUST-1302,348.31,2025-10-23,Tienda_6,CUST-1302,32,14139.877426479834,CDMX,Estandar,-1.4033099140571568,1.050718827381007
2449,CUST-1450,285.27,2025-05-11,Tienda_2,CUST-1450,51,24140.493822505487,CDMX,Estandar,-0.234427683105559,0.5872080998647422
2450,CUST-1959,185.02,2025-08-19,Tienda_2,CUST-1959,69,16319.167557650318,Monterrey,Estandar,0.24941136208762793,0.17486160810047058
2451,CUST-1235,396.13,2025-10-10,Tienda_2,CUST-1235,67,66475.03663654518,CDMX,Estandar,2.076820941150076,0.6978593679595076
2452,CUST-1805,221.81,2025-08-05,Tienda_1,CUST-1805,36,13899.489813477787,Monterrey,Estandar,-1.3748438476519282,0.2509704421317385
2453,CUST-1996,455.43,2025-09-21,Tienda_1,CUST-1996,63,64014.05512041345,CDMX,Estandar,1.8757944757906384,1.1030023448670732
2454,CUST-1726,237.36,2025-07-04,Tienda_7,CUST-1726,28,52980.12271695735,CDMX,Estandar,-0.4451630544955165,-0.3574869977976031
2455,CUST-1016,218.58,2025-06-11,Tienda_8,CUST-1016,38,62641.253762159795,CDMX,Estandar,0.33363386496292846,-0.5814237470363316
2456,CUST-1532,82.0,2025-01-16,Tienda_9,CUST-1532,29,55439.2699632847,CDMX,Estandar,-0.5073262504968301,-1.41064049496822
2457,CUST-1489,486.92,2025-10-03,Tienda_7,CUST-1489,40,66882.96307121596,CDMX,Estandar,0.9020028064682203,1.1173812439699262
2458,CUST-1718,89.84,2025-08-07,Tienda_6,CUST-1718,54,34745.172238844956,CDMX,Estandar,0.02033655301970655,-0.8536429169770038
2459,CUST-1662,168.47,2025-10-08,Tienda_1,CUST-1662,29,40368.9705146433,CDMX,Estandar,-0.9002248093930708,-0.5894583375077648
2460,CUST-1097,158.04,2025-07-15,Tienda_8,CUST-1097,46,73572.84452830945,CDMX,Estandar,1.0066517308315444,-1.1128920450053623
2461,CUST-1141,474.2,2025-12-19,Tienda_7,CUST-1141,23,22478.21054196293,CDMX,Premium Joven,-1.4048522754192616,1.6784371426948648
2462,CUST-1634,154.42,2025-03-21,Tienda_1,CUST-1634,53,35434.84777852477,CDMX,Estandar,0.07479388769847459,-0.4484425423187185
2463,CUST-1331,310.66,2025-11-03,Tienda_2,CUST-1331,37,66965.99211803466,Monterrey,Estandar,0.5425813742481193,-0.05748907732351812
2464,CUST-1857,235.08,2025-12-23,Tienda_8,CUST-1857,58,53757.01244069553,CDMX,Estandar,1.0227448779677248,-0.19845342091881252
2465,CUST-1762,215.78,2025-11-13,Tienda_7,CUST-1762,28,25615.975997811824,CDMX,Estandar,-1.3791298443581186,-0.036429578180574886
2466,CUST-1927,420.33,2025-05-06,Tienda_4,CUST-1927,34,65437.216093188195,CDMX,Estandar,0.482835685751568,0.6681329934817304
2467,CUST-1326,270.02,2025-10-05,Tienda_2,CUST-1326,57,41130.83808162325,CDMX,Estandar,0.5990823079922457,0.2375920234321816
2468,CUST-1017,146.89,2025-04-22,Tienda_2,CUST-1017,27,30686.557740850923,CDMX,Estandar,-1.344247453455509,-0.5796848575253647
2469,CUST-1558,119.15,2025-01-10,Tienda_6,CUST-1558,25,79712.21074929244,CDMX,Estandar,0.15071187458463214,-1.6023990921353246
2470,CUST-1081,20.22,2025-03-30,Tienda_2,CUST-1081,28,78350.44382217625,CDMX,Estandar,0.1278792403029818,-2.208810245049073
2471,CUST-1433,186.22,2025-09-22,Tienda_6,CUST-1433,53,43240.83567779251,CDMX,Estandar,0.3728902851154206,-0.37202315907678696
2472,CUST-1628,246.66,2025-05-14,Tienda_7,CUST-1628,61,75777.5432067357,CDMX,Estandar,1.9116794393586989,-0.4760113989506922
2473,CUST-1436,352.6,2025-03-01,Tienda_6,CUST-1436,21,22882.313332253816,CDMX,Estandar,-1.637958215195415,0.8624793594142552
2474,CUST-1191,287.05,2025-04-20,Tienda_5,CUST-1191,57,53284.808768752984,CDMX,Estandar,1.0231045336427995,0.14376832442004353
2475,CUST-1028,129.82,2025-05-10,Tienda_6,CUST-1028,51,63288.08005770624,CDMX,Estandar,0.8716148969315759,-1.0927841339836208
2476,CUST-1225,79.37,2025-12-01,Tienda_4,CUST-1225,64,50418.98510244914,CDMX,Estandar,1.0087592952059743,-1.1247478706545864
2477,CUST-1960,206.45,2025-06-08,Tienda_6,CUST-1960,20,77885.8286858629,CDMX,Estandar,-0.04285907777889212,-1.0307767426705872
2478,CUST-1491,146.11,2025-10-17,Tienda_8,CUST-1491,64,58074.12504513097,CDMX,Estandar,1.3450042980803707,-0.8168718585915207
2479,CUST-1871,250.18,2025-08-13,Tienda_2,CUST-1871,37,15026.592590314938,CDMX,Estandar,-1.2542704551112025,0.42402416188798675
2480,CUST-1586,110.82,2025-05-01,Tienda_5,CUST-1586,49,25179.8424577895,Monterrey,Estandar,-0.5117395327282251,-0.5857286731163713
2481,CUST-1110,451.75,2025-04-25,Tienda_8,CUST-1110,64,44162.944803159895,CDMX,Estandar,1.261209879841581,1.4206014658408908
2482,CUST-1250,102.08,2025-03-12,Tienda_1,CUST-1250,43,22506.07800998207,CDMX,Estandar,-0.9001804219606167,-0.6352232408291352
2483,CUST-1631,255.22,2025-10-07,Tienda_6,CUST-1631,48,11733.718940659,CDMX,Estandar,-0.8274080632381031,0.581294276706896
2484,CUST-1310,154.33,2025-02-20,Tienda_1,CUST-1310,35,16859.35687684993,CDMX,Estandar,-1.4082053184023835,-0.24737750129820363
2485,CUST-1255,129.06,2025-01-27,Tienda_2,CUST-1255,54,21408.70301386716,CDMX,Estandar,-0.37342613709439154,-0.3713170851058346
2486,CUST-1316,260.5,2025-07-09,Tienda_7,CUST-1316,40,47293.68967228701,CDMX,Estandar,-0.027145502924868253,-0.03494941138771034
2487,CUST-1519,228.94,2025-09-02,Tienda_7,CUST-1519,31,70875.81390240914,CDMX,Estandar,0.2823041213932574,-0.6963665232712858
2488,CUST-1074,403.64,2025-08-26,Tienda_4,CUST-1074,53,46677.033609034275,CDMX,Estandar,0.7553345433909457,0.9943217298267202
2489,CUST-1789,313.96,2025-11-05,Tienda_5,CUST-1789,56,62334.292495887414,CDMX,Estandar,1.3082271118436977,0.1609001664054744
2490,CUST-1010,375.91,2025-09-12,Tienda_2,CUST-1010,62,72577.13946729855,CDMX,Estandar,2.0133502765402325,0.4310840519543965
2491,CUST-1330,281.02,2025-11-01,Tienda_8,CUST-1330,30,73875.33952872056,CDMX,Estandar,0.3979121157956703,-0.41209424625332036
2492,CUST-1197,18.75,2025-04-02,Tienda_9,CUST-1197,44,73221.01591933753,CDMX,Estandar,0.7266344551718551,-2.031970056533323
2493,CUST-1554,179.64,2025-04-12,Tienda_6,CUST-1554,27,46071.99549633645,Monterrey,Estandar,-0.7936652128221433,-0.6251297260592594
2494,CUST-1035,244.66,2025-09-01,Tienda_4,CUST-1035,34,17810.29783689721,CDMX,Estandar,-1.3132843807578443,0.32210728160721824
2495,CUST-1132,197.15,2025-06-30,Tienda_4,CUST-1132,32,43886.56220566445,Monterrey,Estandar,-0.6036759299685637,-0.4422981664846487
2496,CUST-1619,57.9,2025-08-16,Tienda_6,CUST-1619,40,35034.11961194244,Monterrey,Estandar,-0.6838447917578252,-1.1550922708159075
2497,CUST-1044,165.78,2025-06-12,Tienda_8,CUST-1044,42,24180.238986738463,Monterrey,Estandar,-0.8141671854605532,-0.2524253441842126
2498,CUST-1902,267.86,2025-05-30,Tienda_7,CUST-1902,61,63838.34637746882,CDMX,Estandar,1.5419918720934862,-0.1353556140648614
2499,CUST-1079,156.01,2025-06-01,Tienda_4,CUST-1079,35,39037.68306654318,CDMX,Estandar,-0.6707614718438971,-0.611171387320304
2500,CUST-1872,279.97,2025-01-27,Tienda_6,CUST-1872,20,60365.42127428032,CDMX,Estandar,-0.5329891448618713,-0.25303041752731525
2501,CUST-1295,26.27,2025-10-22,Tienda_3,CUST-1295,22,42344.37083634727,Monterrey,Estandar,-1.3474990912635494,-1.5981131135060056
2502,CUST-1034,224.04,2025-09-28,Tienda_7,CUST-1034,66,21040.245201863414,CDMX,Estandar,0.3096412136590326,0.33200553955515666
2503,CUST-1430,437.3,2025-06-06,Tienda_8,CUST-1430,33,65428.51536154388,CDMX,Estandar,0.4553393709461653,0.7732213432010696
2504,CUST-1374,316.18,2025-01-25,Tienda_5,CUST-1374,58,70022.16929888568,Monterrey,Estandar,1.662207458285563,0.05799721844054495
2505,CUST-1267,119.41,2025-03-28,Tienda_9,CUST-1267,54,68078.824447285,Monterrey,Estandar,1.1621023691751127,-1.2232353486604306
2506,CUST-1631,493.07,2025-02-22,Tienda_2,CUST-1631,48,11733.718940659,CDMX,Estandar,-0.5336674868676932,2.1395547975342186
2507,CUST-1977,36.43,2025-03-31,Tienda_6,CUST-1977,69,42430.5802563179,CDMX,Estandar,0.9316841553229823,-1.2398842782396537
2508,CUST-1234,182.43,2025-07-22,Tienda_6,CUST-1234,39,62537.56757212558,Monterrey,Estandar,0.3337167914349133,-0.8102694865781348
2509,CUST-1572,104.15,2025-09-06,Tienda_9,CUST-1572,36,58639.279654496495,CDMX,Estandar,-0.03671000215833924,-1.2759476532263128
2510,CUST-1952,151.39,2025-03-05,Tienda_2,CUST-1952,44,60143.18529692573,CDMX,Estandar,0.45681953292453553,-0.9419793329407081
2511,CUST-1920,265.01,2025-12-04,Tienda_9,CUST-1920,45,68144.71288944903,CDMX,Estandar,0.9106112005963006,-0.3265887926889528
2512,CUST-1746,230.01,2025-10-28,Tienda_6,CUST-1746,35,59726.232905053526,Monterrey,Estandar,0.10659963574088728,-0.4759886554262785
2513,CUST-1521,349.15,2025-04-13,Tienda_8,CUST-1521,62,28235.084670398086,CDMX,Estandar,0.5100480075964182,1.005121386830643
2514,CUST-1040,380.28,2025-04-20,Tienda_8,CUST-1040,46,46219.05617696173,CDMX,Estandar,0.37414181606395186,0.8053629550556973
2515,CUST-1780,309.15,2025-04-04,Tienda_5,CUST-1780,67,27472.01001495551,CDMX,Estandar,0.676174743304228,0.7871425057248886
2516,CUST-1926,320.75,2025-11-28,Tienda_7,CUST-1926,32,64854.578847936624,CDMX,Estandar,0.2442066172471898,0.013113277101341175
2517,CUST-1737,144.45,2025-09-02,Tienda_6,CUST-1737,36,19669.076946905596,CDMX,Estandar,-1.27907928748481,-0.3533516600016426
2518,CUST-1901,85.18,2025-06-02,Tienda_9,CUST-1901,20,29770.933447489828,CDMX,Estandar,-1.7879760025833746,-1.0121574842561014
2519,CUST-1941,279.25,2025-04-12,Tienda_2,CUST-1941,39,40453.13225305342,CDMX,Estandar,-0.2789681341386097,0.19725475450644103
2520,CUST-1501,266.24,2025-03-23,Tienda_7,CUST-1501,48,35871.782524131166,CDMX,Estandar,-0.013450263284646274,0.24557248301536455
2521,CUST-1782,367.58,2025-07-12,Tienda_2,CUST-1782,53,51331.00951728011,Monterrey,Estandar,0.8651134410334628,0.679427344907403
2522,CUST-1899,71.74,2025-03-19,Tienda_2,CUST-1899,63,13255.139730750809,CDMX,Estandar,-0.2810745963372176,-0.5529255091222269
2523,CUST-1538,217.66,2025-03-18,Tienda_3,CUST-1538,27,39728.8105753938,Monterrey,Estandar,-0.9570328243800017,-0.26884790305986267
2524,CUST-1541,135.6,2025-05-09,Tienda_2,CUST-1541,44,23976.783582341614,CDMX,Estandar,-0.761853996038494,-0.4342362734663089
2525,CUST-1989,406.66,2025-01-29,Tienda_1,CUST-1989,34,15374.154626803196,Monterrey,Estandar,-1.193992678080332,1.424610261557785
2526,CUST-1650,215.01,2025-02-02,Tienda_5,CUST-1650,55,59983.18708764133,CDMX,Estandar,1.0599042748041392,-0.4538694371845903
2527,CUST-1564,289.41,2025-02-27,Tienda_4,CUST-1564,62,25194.462856901766,CDMX,Estandar,0.33545194107884346,0.6651229024332332
2528,CUST-1323,60.7,2025-01-23,Tienda_5,CUST-1323,34,44102.99697867138,CDMX,Estandar,-0.6686819833604177,-1.327426745714733
2529,CUST-1682,129.54,2025-12-18,Tienda_8,CUST-1682,18,49727.27843096913,Monterrey,Estandar,-1.1678285196089686,-1.0712590009566176
2530,CUST-1071,223.0,2025-07-01,Tienda_6,CUST-1071,42,54678.572404661245,CDMX,Estandar,0.26773493447583185,-0.3929552257852356
2531,CUST-1963,164.43,2025-10-20,Tienda_2,CUST-1963,53,52960.017685622355,CDMX,Estandar,0.6682399496147929,-0.6790273860545124
2532,CUST-1501,427.38,2025-06-04,Tienda_1,CUST-1501,48,35871.782524131166,CDMX,Estandar,0.18555480914052863,1.301271874758542
2533,CUST-1632,420.61,2025-11-25,Tienda_9,CUST-1632,58,65772.06438697045,Monterrey,Estandar,1.6502555037068836,0.8139885289681308
2534,CUST-1523,286.43,2025-06-06,Tienda_2,CUST-1523,49,26682.092600443513,Monterrey,Estandar,-0.24505399945548578,0.5393829673606085
2535,CUST-1830,484.37,2025-06-22,Tienda_2,CUST-1830,26,58725.48506938624,Monterrey,Premium Joven,-0.04594141166418798,1.1512182597323255
2536,CUST-1215,265.87,2025-03-12,Tienda_3,CUST-1215,33,36238.76334344514,Monterrey,Estandar,-0.7242213248713727,0.14339677943330434
2537,CUST-1870,123.66,2025-06-04,Tienda_8,CUST-1870,31,32331.438145450807,CDMX,Estandar,-1.1257347207525372,-0.7347256996914155
2538,CUST-1414,423.06,2025-08-31,Tienda_8,CUST-1414,20,67962.45285168644,CDMX,Premium Joven,-0.10437993685693599,0.5560302006923297
2539,CUST-1598,16.95,2025-06-29,Tienda_2,CUST-1598,64,42769.58326931184,CDMX,Estandar,0.6780396756241702,-1.404418623114077
2540,CUST-1693,191.76,2025-10-07,Tienda_8,CUST-1693,31,22209.50052836508,Monterrey,Estandar,-1.3772465576365367,-0.117517859299778
2541,CUST-1900,13.33,2025-08-05,Tienda_4,CUST-1900,23,63994.26749654434,CDMX,Estandar,-0.5974664052602839,-2.042522283348839
2542,CUST-1763,286.63,2025-04-16,Tienda_1,CUST-1763,35,73343.477639199,Monterrey,Estandar,0.6280327469796899,-0.33516920586042026
2543,CUST-1618,33.79,2025-08-02,Tienda_1,CUST-1618,33,29352.38730944297,CDMX,Estandar,-1.2391683413226608,-1.2606863269443165
2544,CUST-1877,329.93,2025-09-05,Tienda_7,CUST-1877,60,71986.31358964041,CDMX,Estandar,1.8406447561603252,0.12736001898091046
2545,CUST-1369,255.9,2025-09-21,Tienda_1,CUST-1369,28,44199.49326514739,CDMX,Estandar,-0.7134067269172771,-0.08763592885326482
2546,CUST-1217,410.63,2025-01-07,Tienda_7,CUST-1217,57,17664.893111146666,CDMX,Estandar,-0.005329595666552058,1.5553505954456814
2547,CUST-1136,233.52,2025-05-12,Tienda_4,CUST-1136,46,20445.33985479986,CDMX,Estandar,-0.6616860105726817,0.27943353095385454
2548,CUST-1232,194.3,2025-06-03,Tienda_1,CUST-1232,59,20385.17980066202,Monterrey,Estandar,-0.08596556807690003,0.10457923128678706
2549,CUST-1836,439.91,2025-08-16,Tienda_7,CUST-1836,52,23250.142813991206,CDMX,Estandar,-0.02480598197034655,1.6216061724951274
2550,CUST-1593,362.03,2025-05-03,Tienda_6,CUST-1593,43,54056.83334681776,Monterrey,Estandar,0.4669849540058517,0.534635454898446
2551,CUST-1709,334.6,2025-09-21,Tienda_7,CUST-1709,34,74215.45097733656,CDMX,Estandar,0.6680214902477696,-0.041869008314326696
2552,CUST-1494,204.14,2025-09-28,Tienda_3,CUST-1494,39,76057.86521934181,CDMX,Estandar,0.8088221805717185,-0.8965225360906767
2553,CUST-1543,303.21,2025-06-07,Tienda_1,CUST-1543,47,20688.65237938858,CDMX,Estandar,-0.5193870687147307,0.7381283624287891
2554,CUST-1079,403.15,2025-07-08,Tienda_1,CUST-1079,35,39037.68306654318,CDMX,Estandar,-0.36554790848807156,1.007952031293379
2555,CUST-1409,425.76,2025-02-27,Tienda_8,CUST-1409,54,68005.65049868255,Monterrey,Estandar,1.538013007303874,0.7850355565192645
2556,CUST-1314,376.95,2025-03-16,Tienda_8,CUST-1314,46,23529.853006369198,CDMX,Estandar,-0.3822789529130929,1.1669804737151557
2557,CUST-1423,411.49,2025-04-11,Tienda_8,CUST-1423,45,23564.970194636313,CDMX,Estandar,-0.3866237506814603,1.3864371660479475
2558,CUST-1373,444.14,2025-04-28,Tienda_4,CUST-1373,45,43116.37151967075,Monterrey,Estandar,0.3019662805489282,1.2699348867206424
2559,CUST-1311,410.41,2025-10-25,Tienda_5,CUST-1311,21,70626.03733221273,CDMX,Premium Joven,0.016479759673734086,0.4343781503142001
2560,CUST-1400,100.89,2025-06-21,Tienda_5,CUST-1400,53,66221.2575455664,CDMX,Estandar,1.029473478572182,-1.319412960767607
2561,CUST-1959,226.28,2025-09-16,Tienda_8,CUST-1959,69,16319.167557650318,Monterrey,Estandar,0.30036673808528663,0.445174112154855
2562,CUST-1718,179.65,2025-10-04,Tienda_5,CUST-1718,54,34745.172238844956,CDMX,Estandar,0.13125032709507556,-0.2652578954277004
2563,CUST-1565,254.3,2025-03-04,Tienda_2,CUST-1565,22,30042.013202462345,CDMX,Estandar,-1.4737965985393222,0.10371465412091688
2564,CUST-1171,116.35,2025-06-11,Tienda_4,CUST-1171,58,20142.524553100622,Monterrey,Estandar,-0.2384436715910146,-0.40824162012093673
2565,CUST-1162,216.81,2025-08-01,Tienda_6,CUST-1162,27,23641.508517839007,Monterrey,Estandar,-1.4914909126842268,-0.0025509466850529143
2566,CUST-1074,139.27,2025-10-28,Tienda_8,CUST-1074,53,46677.033609034275,CDMX,Estandar,0.4288422323754096,-0.7376830374262512
2567,CUST-1444,264.71,2025-09-13,Tienda_5,CUST-1444,68,29870.08534301617,CDMX,Estandar,0.7489708329868662,0.4617070528829383
2568,CUST-1490,242.22,2025-05-15,Tienda_8,CUST-1490,27,13143.902166468855,Monterrey,Estandar,-1.8081802379012912,0.3413244019145078
2569,CUST-1746,476.99,2025-04-30,Tienda_3,CUST-1746,35,59726.232905053526,Monterrey,Estandar,0.41161560190428387,1.1420865324397385
2570,CUST-1947,58.15,2025-01-19,Tienda_9,CUST-1947,68,54333.06117143257,Monterrey,Estandar,1.3049943000997652,-1.3049683493659792
2571,CUST-1691,384.32,2025-09-14,Tienda_3,CUST-1691,27,25407.433492586264,CDMX,Estandar,-1.22606604335296,1.0650380668839539
2572,CUST-1517,355.94,2025-06-28,Tienda_1,CUST-1517,22,14556.79234437692,Monterrey,Estandar,-1.8617180661031885,1.0312941104014126
2573,CUST-1561,405.32,2025-06-22,Tienda_5,CUST-1561,47,57197.29875292759,CDMX,Estandar,0.8172379874379864,0.7901220634234893
2574,CUST-1026,499.11,2025-09-23,Tienda_2,CUST-1026,22,79791.31556838658,CDMX,Premium Joven,0.47808226616710225,0.8668400690657111
2575,CUST-1006,153.58,2025-11-17,Tienda_5,CUST-1006,28,25573.162861107296,Monterrey,Estandar,-1.4573653125566988,-0.4432057652000724
2576,CUST-1736,266.42,2025-08-24,Tienda_5,CUST-1736,60,28578.526719910784,CDMX,Estandar,0.3229345012433771,0.4448432906692727
2577,CUST-1727,165.45,2025-07-07,Tienda_3,CUST-1727,31,12253.914490300636,Monterrey,Estandar,-1.7398373512119114,-0.12164291560176241
2578,CUST-1002,73.2,2025-11-21,Tienda_7,CUST-1002,58,31690.305380240115,CDMX,Estandar,0.09115780960647782,-0.886086866823133
2579,CUST-1641,198.73,2025-03-10,Tienda_8,CUST-1641,34,40810.61780195187,Monterrey,Estandar,-0.607383115377277,-0.36749196428923003
2580,CUST-1902,228.33,2025-12-10,Tienda_6,CUST-1902,61,63838.34637746882,CDMX,Estandar,1.4931730157389673,-0.3943341231601066
2581,CUST-1185,209.57,2025-07-24,Tienda_8,CUST-1185,22,54226.86353017421,CDMX,Estandar,-0.7271377573613891,-0.5980407084120363
2582,CUST-1423,493.7,2025-12-10,Tienda_7,CUST-1423,45,23564.970194636313,CDMX,Estandar,-0.2850958432464744,1.9250312270831131
2583,CUST-1642,137.86,2025-07-17,Tienda_8,CUST-1642,46,64933.24747292969,Monterrey,Estandar,0.6952657637287447,-1.0990961792612863
2584,CUST-1119,13.94,2025-02-19,Tienda_7,CUST-1119,37,68548.03378586593,CDMX,Estandar,0.22859330157305308,-2.028168546931013
2585,CUST-1021,112.87,2025-05-08,Tienda_6,CUST-1021,61,47821.36457269298,Monterrey,Estandar,0.819505204492988,-0.8800863239959288
2586,CUST-1209,419.32,2025-11-19,Tienda_8,CUST-1209,33,31565.816639686942,CDMX,Estandar,-0.6896546490401781,1.2276855560097963
2587,CUST-1505,116.84,2025-03-06,Tienda_3,CUST-1505,52,35516.69198330834,CDMX,Estandar,-0.017068511994173707,-0.7022655178355057
2588,CUST-1172,335.08,2025-10-08,Tienda_2,CUST-1172,25,11489.185087784943,CDMX,Estandar,-1.844696346132666,0.9651817185503728
2589,CUST-1182,108.11,2025-04-27,Tienda_3,CUST-1182,53,54221.10138673593,CDMX,Estandar,0.6404996217663197,-1.0693161616309634
2590,CUST-1154,422.85,2025-06-02,Tienda_5,CUST-1154,34,41213.43784446435,Monterrey,Estandar,-0.317242501893647,1.094009840234586
2591,CUST-1505,52.12,2025-10-20,Tienda_2,CUST-1505,52,35516.69198330834,CDMX,Estandar,-0.09699657633175175,-1.1262748552664257
2592,CUST-1274,487.29,2025-06-10,Tienda_8,CUST-1274,66,17352.370212763642,CDMX,Estandar,0.5124710884413304,2.1189955500794713
2593,CUST-1516,221.89,2025-01-23,Tienda_3,CUST-1516,45,35622.03923074124,CDMX,Estandar,-0.2209989273844288,-0.0594734498145115
2594,CUST-1216,302.11,2025-06-02,Tienda_2,CUST-1216,61,56872.97542352832,CDMX,Estandar,1.353338489460557,0.20674183987484426
2595,CUST-1294,134.41,2025-11-04,Tienda_7,CUST-1294,43,67665.59457381596,CDMX,Estandar,0.6371053643624925,-1.1865836526207647
2596,CUST-1153,95.44,2025-01-16,Tienda_6,CUST-1153,23,71711.30211186508,CDMX,Estandar,-0.24018747396804768,-1.6349965876489247
2597,CUST-1767,452.03,2025-09-21,Tienda_4,CUST-1767,25,75136.76278872241,Monterrey,Premium Joven,0.41010422790357304,0.6557672836915569
2598,CUST-1374,114.52,2025-03-24,Tienda_2,CUST-1374,58,70022.16929888568,Monterrey,Estandar,1.413160896877714,-1.2631666101490617
2599,CUST-1410,190.98,2025-10-29,Tienda_2,CUST-1410,58,59334.743478015596,Monterrey,Estandar,1.153223561909986,-0.5816323043073877
2600,CUST-1292,432.01,2025-03-10,Tienda_3,CUST-1292,69,16104.930444564823,CDMX,Estandar,0.5473361957588406,1.7966227881226333
2601,CUST-1831,303.22,2025-10-28,Tienda_1,CUST-1831,23,12568.103022833495,CDMX,Estandar,-1.9446000444255984,0.7257463877530563
2602,CUST-1773,300.3,2025-01-25,Tienda_8,CUST-1773,65,50667.96572993788,CDMX,Estandar,1.3380249210869368,0.32469128753826354
2603,CUST-1118,235.22,2025-02-21,Tienda_5,CUST-1118,49,34451.99850858102,CDMX,Estandar,-0.05066986978115198,0.07257689967256764
2604,CUST-1960,441.28,2025-07-05,Tienda_2,CUST-1960,20,77885.8286858629,CDMX,Premium Joven,0.2471518515844182,0.5076984227945387
2605,CUST-1845,239.34,2025-10-06,Tienda_9,CUST-1845,55,21583.111045463032,CDMX,Estandar,-0.18328393094722806,0.35446522845596845
2606,CUST-1065,10.9,2025-08-14,Tienda_9,CUST-1065,39,47566.7229005553,Monterrey,Estandar,-0.37450960783066933,-1.6810401353550297
2607,CUST-1758,344.69,2025-07-15,Tienda_4,CUST-1758,60,78819.44009128283,CDMX,Estandar,2.085439785693104,0.10858359725600564
2608,CUST-1568,72.61,2025-08-16,Tienda_7,CUST-1568,28,39556.51667742852,CDMX,Estandar,-1.0937143199369679,-1.209986266431719
2609,CUST-1858,228.25,2025-02-25,Tienda_2,CUST-1858,38,28265.87290955355,CDMX,Estandar,-0.794211945120357,0.0628518600176016
2610,CUST-1923,297.37,2025-05-08,Tienda_2,CUST-1923,26,39833.75345666298,CDMX,Estandar,-0.9032782469707312,0.24535742021164988
2611,CUST-1830,454.47,2025-09-20,Tienda_9,CUST-1830,26,58725.48506938624,Monterrey,Premium Joven,-0.08286738699937925,0.9553301387622314
2612,CUST-1640,498.43,2025-03-09,Tienda_8,CUST-1640,58,76096.69426488651,Monterrey,Estandar,2.0886966685318846,1.1493417537393646
2613,CUST-1639,276.72,2025-04-02,Tienda_8,CUST-1639,67,68428.50914823901,CDMX,Estandar,1.994123178413133,-0.11746084675147114
2614,CUST-1019,288.16,2025-06-24,Tienda_7,CUST-1019,52,59259.94491123473,CDMX,Estandar,0.9817661970151896,0.018880930261137227
2615,CUST-1067,242.52,2025-03-28,Tienda_6,CUST-1067,53,79442.04640811669,CDMX,Estandar,1.6427471194042162,-0.6149555474552536
2616,CUST-1699,84.4,2025-05-22,Tienda_5,CUST-1699,61,37696.21092791329,CDMX,Estandar,0.44862447798761074,-0.8954969053181017
2617,CUST-1462,40.9,2025-04-21,Tienda_1,CUST-1462,28,44749.48376237985,CDMX,Estandar,-0.9606918619292609,-1.5054905030395083
2618,CUST-1748,257.6,2025-02-27,Tienda_4,CUST-1748,63,43507.27568072879,CDMX,Estandar,0.9515324711739627,0.15348271881618128
2619,CUST-1462,316.06,2025-05-03,Tienda_6,CUST-1462,28,44749.48376237985,CDMX,Estandar,-0.6208740902492862,0.2972043252591929
2620,CUST-1953,218.47,2025-05-23,Tienda_8,CUST-1953,39,10077.32751172948,CDMX,Estandar,-1.3612040954892621,0.3123908413890259
2621,CUST-1072,152.28,2025-06-11,Tienda_6,CUST-1072,42,54080.643557503696,CDMX,Estandar,0.16057138623612854,-0.8461685801020268
2622,CUST-1060,486.02,2025-10-10,Tienda_3,CUST-1060,56,35007.8935934838,CDMX,Estandar,0.6146539324175706,1.7499409330957485
2623,CUST-1975,83.78,2025-01-02,Tienda_8,CUST-1975,68,59129.12205083429,Monterrey,Estandar,1.4956703914650689,-1.2181054167801075
2624,CUST-1356,192.42,2025-09-18,Tienda_7,CUST-1356,32,20711.631782427583,Monterrey,Estandar,-1.3779309835865805,-0.081644169852578
2625,CUST-1982,204.22,2025-04-15,Tienda_2,CUST-1982,22,59325.05103079648,CDMX,Estandar,-0.5647037784699362,-0.7192472116478421
2626,CUST-1198,102.26,2025-07-22,Tienda_4,CUST-1198,28,31151.17080281548,CDMX,Estandar,-1.3357940205751067,-0.8736907405938871
2627,CUST-1553,445.36,2025-03-28,Tienda_9,CUST-1553,18,68804.65199171042,CDMX,Premium Joven,-0.14524589530360169,0.6754213825520905
2628,CUST-1725,411.65,2025-12-14,Tienda_5,CUST-1725,26,39160.605370586825,CDMX,Premium Joven,-0.7844640936190941,1.005432027561826
2629,CUST-1974,196.0,2025-11-11,Tienda_3,CUST-1974,41,22453.60926021747,CDMX,Estandar,-0.8822615337369197,-0.03149842391102852
